,y,ordToday,homeToday,awayToday,MHOrd,MAOrd,MHLoc,MALoc,MHRes,MARes,AvgH,AvgD,AvgA,y_H1,ord_H1,home_H1,away_H1,FTHG_H1,FTAG_H1,FTR_H1,HTHG_H1,HTAG_H1,HTR_H1,HS_H1,AS_H1,HST_H1,AST_H1,HF_H1,AF_H1,HC_H1,AC_H1,HY_H1,AY_H1,HR_H1,AR_H1,AvgH_H1,AvgD_H1,AvgA_H1,y_H2,ord_H2,home_H2,away_H2,FTHG_H2,FTAG_H2,FTR_H2,HTHG_H2,HTAG_H2,HTR_H2,HS_H2,AS_H2,HST_H2,AST_H2,HF_H2,AF_H2,HC_H2,AC_H2,HY_H2,AY_H2,HR_H2,AR_H2,AvgH_H2,AvgD_H2,AvgA_H2,y_H3,ord_H3,home_H3,away_H3,FTHG_H3,FTAG_H3,FTR_H3,HTHG_H3,HTAG_H3,HTR_H3,HS_H3,AS_H3,HST_H3,AST_H3,HF_H3,AF_H3,HC_H3,AC_H3,HY_H3,AY_H3,HR_H3,AR_H3,AvgH_H3,AvgD_H3,AvgA_H3,y_A1,ord_A1,home_A1,away_A1,FTHG_A1,FTAG_A1,FTR_A1,HTHG_A1,HTAG_A1,HTR_A1,HS_A1,AS_A1,HST_A1,AST_A1,HF_A1,AF_A1,HC_A1,AC_A1,HY_A1,AY_A1,HR_A1,AR_A1,AvgH_A1,AvgD_A1,AvgA_A1,y_A2,ord_A2,home_A2,away_A2,FTHG_A2,FTAG_A2,FTR_A2,HTHG_A2,HTAG_A2,HTR_A2,HS_A2,AS_A2,HST_A2,AST_A2,HF_A2,AF_A2,HC_A2,AC_A2,HY_A2,AY_A2,HR_A2,AR_A2,AvgH_A2,AvgD_A2,AvgA_A2,y_A3,ord_A3,home_A3,away_A3,FTHG_A3,FTAG_A3,FTR_A3,HTHG_A3,HTAG_A3,HTR_A3,HS_A3,AS_A3,HST_A3,AST_A3,HF_A3,AF_A3,HC_A3,AC_A3,HY_A3,AY_A3,HR_A3,AR_A3,AvgH_A3,AvgD_A3,AvgA_A3
700,3,738870,Bochum,Union Berlin,0,1,0,1,0,0,2.68,3.46,2.64,3,738862,Hoffenheim,Bochum,3,1,H,2,0,H,18,22,7,5,18,11,4,5,3,2,0,0,1.72,4.25,4.44,3,738856,Bochum,Wolfsburg,3,1,H,2,1,H,19,15,9,6,14,13,6,6,6,2,0,0,2.66,3.65,2.58,1,738850,Heidenheim,Bochum,0,0,D,0,0,D,9,9,3,2,14,7,6,5,4,3,0,0,2.22,3.76,3.07,3,738863,Union Berlin,M'gladbach,3,1,H,1,0,H,16,13,6,4,9,8,6,7,1,3,0,0,2.15,3.66,3.29,1,738849,Union Berlin,Augsburg,1,1,D,0,1,A,16,11,6,2,10,15,3,4,2,2,0,0,2.01,3.63,3.76,3,738836,Leverkusen,Union Berlin,4,0,H,1,0,H,19,2,10,2,8,5,10,1,0,1,0,0,1.28,6.03,10.54
701,0,738870,Darmstadt,Wolfsburg,0,0,0,0,0,0,3.21,3.62,2.21,3,738863,Heidenheim,Darmstadt,3,2,H,1,0,H,16,20,7,7,17,13,8,3,2,2,0,0,2.08,3.66,3.48,0,738855,Darmstadt,FC Koln,0,1,A,0,0,D,11,11,1,6,12,12,1,6,1,3,0,0,2.68,3.51,2.63,1,738849,Freiburg,Darmstadt,1,1,D,1,1,D,16,7,3,1,15,15,11,2,2,0,0,0,1.58,4.37,5.6,0,738863,Wolfsburg,Freiburg,0,1,A,0,0,D,10,4,3,1,11,16,5,3,1,4,0,0,2.27,3.68,3.03,3,738856,Bochum,Wolfsburg,3,1,H,2,1,H,19,15,9,6,14,13,6,6,6,2,0,0,2.66,3.65,2.58,3,738849,Wolfsburg,RB Leipzig,2,1,H,1,0,H,10,26,4,10,18,11,1,12,4,2,0,0,3.77,3.94,1.92
702,0,738870,Mainz,Heidenheim,0,0,0,0,0,0,1.68,4.22,4.77,1,738864,FC Koln,Mainz,0,0,D,0,0,D,7,13,3,5,10,10,1,7,2,4,0,0,2.39,3.49,2.97,0,738857,Mainz,Freiburg,0,1,A,0,0,D,19,13,6,5,16,11,14,3,1,1,0,0,2.29,3.53,3.12,1,738850,Hoffenheim,Mainz,1,1,D,0,1,A,15,15,6,6,9,14,4,5,4,4,0,0,1.85,4.04,3.94,3,738863,Heidenheim,Darmstadt,3,2,H,1,0,H,16,20,7,7,17,13,8,3,2,2,0,0,2.08,3.66,3.48,3,738856,RB Leipzig,Heidenheim,2,1,H,2,1,H,23,7,8,1,13,16,5,3,2,2,0,0,1.24,7.01,10.83,1,738850,Heidenheim,Bochum,0,0,D,0,0,D,9,9,3,2,14,7,6,5,4,3,0,0,2.22,3.76,3.07
703,3,738870,RB Leipzig,Hoffenheim,1,0,1,0,3,0,1.45,5.21,6.14,0,738863,Dortmund,RB Leipzig,2,3,A,1,1,D,18,24,6,8,6,11,6,6,1,3,1,0,2.55,3.89,2.54,3,738856,RB Leipzig,Heidenheim,2,1,H,2,1,H,23,7,8,1,13,16,5,3,2,2,0,0,1.24,7.01,10.83,3,738849,Wolfsburg,RB Leipzig,2,1,H,1,0,H,10,26,4,10,18,11,1,12,4,2,0,0,3.77,3.94,1.92,3,738862,Hoffenheim,Bochum,3,1,H,2,0,H,18,22,7,5,18,11,4,5,3,2,0,0,1.72,4.25,4.44,3,738856,M'gladbach,Hoffenheim,2,1,H,0,0,D,9,17,3,5,12,14,6,3,2,2,0,0,2.25,4.07,2.85,1,738850,Hoffenheim,Mainz,1,1,D,0,1,A,15,15,6,6,9,14,4,5,4,4,0,0,1.85,4.04,3.94
704,3,738871,Freiburg,FC Koln,1,0,0,0,0,0,1.83,3.77,4.36,0,738863,Wolfsburg,Freiburg,0,1,A,0,0,D,10,4,3,1,11,16,5,3,1,4,0,0,2.27,3.68,3.03,0,738857,Mainz,Freiburg,0,1,A,0,0,D,19,13,6,5,16,11,14,3,1,1,0,0,2.29,3.53,3.12,1,738849,Freiburg,Darmstadt,1,1,D,1,1,D,16,7,3,1,15,15,11,2,2,0,0,0,1.58,4.37,5.6,1,738864,FC Koln,Mainz,0,0,D,0,0,D,7,13,3,5,10,10,1,7,2,4,0,0,2.39,3.49,2.97,0,738855,Darmstadt,FC Koln,0,1,A,0,0,D,11,11,1,6,12,12,1,6,1,3,0,0,2.68,3.51,2.63,0,738848,FC Koln,Bayern Munich,0,1,A,0,1,A,6,19,2,5,6,4,3,12,0,1,0,0,10.51,6.77,1.26
705,3,738871,Leverkusen,Ein Frankfurt,1,0,1,0,3,0,1.35,5.48,8.06,1,738864,Stuttgart,Leverkusen,1,1,D,1,0,H,22,20,12,6,8,7,8,8,1,1,0,0,2.88,3.78,2.32,1,738857,Leverkusen,Dortmund,1,1,D,0,1,A,22,6,6,2,12,12,16,1,3,2,0,0,1.67,4.5,4.57,0,738849,Werder Bremen,Leverkusen,0,3,A,0,2,A,2,13,1,4,15,4,1,6,3,1,0,0,6.24,5.13,1.46,3,738863,Ein Frankfurt,Bayern Munich,5,1,H,3,1,H,14,17,6,6,8,7,1,9,1,2,0,0,8.81,5.82,1.32,3,738857,Augsburg,Ein Frankfurt,2,1,H,1,0,H,9,12,4,6,9,10,2,4,1,1,0,0,2.68,3.58,2.59,0,738849,Ein Frankfurt,Stuttgart,1,2,A,1,2,A,14,11,1,5,14,8,4,2,0,1,0,0,2.62,3.67,2.6
706,3,738871,Bayern Munich,Stuttgart,1,0,0,0,3,0,1.46,5.29,6.01,3,738863,Ein Frankfurt,Bayern Munich,5,1,H,3,1,H,14,17,6,6,8,7,1,9,1,2,0,0,8.81,5.82,1.32,0,738848,FC Koln,Bayern Munich,0,1,A,0,1,A,6,19,2,5,6,4,3,12,0,1,0,0,10.51,6.77,1.26,3,738835,Bayern Munich,Heidenheim,4,2,H,2,0,H,18,7,8,2,8,8,7,2,1,0,0,0,1.06,15.98,30.37,1,738864,Stuttgart,Leverkusen,1,1,D,1,0,H,22,20,12,6,8,7,8,8,1,1,0,0,2.88,3.78,2.32,3,738856,Stuttgart,Werder Bremen,2,0,H,1,0,H,17,11,6,3,7,9,6,7,1,0,0,0,1.41,5.18,7.35,0,738849,Ein Frankfurt,Stuttgart,1,2,A,1,2,A,14,11,1,5,14,8,4,2,0,1,0,0,2.62,3.67,2.6
707,1,738873,Werder Bremen,RB Leipzig,0,1,0,1,0,3,5.06,4.62,1.6,1,738869,M'gladbach,Werder Bremen,2,2,D,1,1,D,15,10,4,5,10,12,4,3,4,2,0,0,2.0,3.96,3.48,3,738863,Werder Bremen,Augsburg,2,0,H,1,0,H,12,11,5,1,13,9,5,2,1,2,0,0,2.42,3.71,2.77,3,738856,Stuttgart,Werder Bremen,2,0,H,1,0,H,17,11,6,3,7,9,6,7,1,0,0,0,1.41,5.18,7.35,3,738870,RB Leipzig,Hoffenheim,3,1,H,1,1,D,23,10,11,4,11,9,9,2,3,2,0,0,1.45,5.21,6.14,0,738863,Dortmund,RB Leipzig,2,3,A,1,1,D,18,24,6,8,6,11,6,6,1,3,1,0,2.55,3.89,2.54,3,738856,RB Leipzig,Heidenheim,2,1,H,2,1,H,23,7,8,1,13,16,5,3,2,2,0,0,1.24,7.01,10.83
708,1,738873,Dortmund,Mainz,1,0,1,0,1,0,1.54,4.84,5.46,1,738870,Augsburg,Dortmund,1,1,D,1,1,D,20,24,4,6,13,4,4,7,2,1,0,0,3.5,4.2,1.93,0,738863,Dortmund,RB Leipzig,2,3,A,1,1,D,18,24,6,8,6,11,6,6,1,3,1,0,2.55,3.89,2.54,1,738857,Leverkusen,Dortmund,1,1,D,0,1,A,22,6,6,2,12,12,16,1,3,2,0,0,1.67,4.5,4.57,0,738870,Mainz,Heidenheim,0,1,A,0,1,A,16,5,4,2,9,20,8,1,3,3,0,0,1.68,4.22,4.77,1,738864,FC Koln,Mainz,0,0,D,0,0,D,7,13,3,5,10,10,1,7,2,4,0,0,2.39,3.49,2.97,0,738857,Mainz,Freiburg,0,1,A,0,0,D,19,13,6,5,16,11,14,3,1,1,0,0,2.29,3.53,3.12
709,1,738873,Hoffenheim,Darmstadt,0,0,0,0,0,0,1.45,4.97,6.55,3,738870,RB Leipzig,Hoffenheim,3,1,H,1,1,D,23,10,11,4,11,9,9,2,3,2,0,0,1.45,5.21,6.14,3,738862,Hoffenheim,Bochum,3,1,H,2,0,H,18,22,7,5,18,11,4,5,3,2,0,0,1.72,4.25,4.44,3,738856,M'gladbach,Hoffenheim,2,1,H,0,0,D,9,17,3,5,12,14,6,3,2,2,0,0,2.25,4.07,2.85,0,738870,Darmstadt,Wolfsburg,0,1,A,0,0,D,14,11,4,3,16,10,7,7,2,0,0,1,3.21,3.62,2.21,3,738863,Heidenheim,Darmstadt,3,2,H,1,0,H,16,20,7,7,17,13,8,3,2,2,0,0,2.08,3.66,3.48,0,738855,Darmstadt,FC Koln,0,1,A,0,0,D,11,11,1,6,12,12,1,6,1,3,0,0,2.68,3.51,2.63
710,3,738874,Union Berlin,FC Koln,0,0,0,0,0,0,1.95,3.58,4.02,3,738870,Bochum,Union Berlin,3,0,H,1,0,H,21,10,7,2,12,13,6,4,2,2,0,0,2.68,3.46,2.64,3,738863,Union Berlin,M'gladbach,3,1,H,1,0,H,16,13,6,4,9,8,6,7,1,3,0,0,2.15,3.66,3.29,1,738849,Union Berlin,Augsburg,1,1,D,0,1,A,16,11,6,2,10,15,3,4,2,2,0,0,2.01,3.63,3.76,3,738871,Freiburg,FC Koln,2,0,H,0,0,D,23,7,7,1,13,10,5,2,1,4,0,1,1.83,3.77,4.36,1,738864,FC Koln,Mainz,0,0,D,0,0,D,7,13,3,5,10,10,1,7,2,4,0,0,2.39,3.49,2.97,0,738855,Darmstadt,FC Koln,0,1,A,0,0,D,11,11,1,6,12,12,1,6,1,3,0,0,2.68,3.51,2.63
711,3,738874,Ein Frankfurt,M'gladbach,0,0,0,0,0,0,1.87,3.97,3.91,3,738871,Leverkusen,Ein Frankfurt,3,0,H,1,0,H,14,4,6,2,4,13,5,5,1,1,0,0,1.35,5.48,8.06,3,738863,Ein Frankfurt,Bayern Munich,5,1,H,3,1,H,14,17,6,6,8,7,1,9,1,2,0,0,8.81,5.82,1.32,3,738857,Augsburg,Ein Frankfurt,2,1,H,1,0,H,9,12,4,6,9,10,2,4,1,1,0,0,2.68,3.58,2.59,1,738869,M'gladbach,Werder Bremen,2,2,D,1,1,D,15,10,4,5,10,12,4,3,4,2,0,0,2.0,3.96,3.48,3,738863,Union Berlin,M'gladbach,3,1,H,1,0,H,16,13,6,4,9,8,6,7,1,3,0,0,2.15,3.66,3.29,3,738856,M'gladbach,Hoffenheim,2,1,H,0,0,D,9,17,3,5,12,14,6,3,2,2,0,0,2.25,4.07,2.85
712,3,738874,Heidenheim,Freiburg,0,1,0,0,0,0,2.85,3.59,2.43,0,738870,Mainz,Heidenheim,0,1,A,0,1,A,16,5,4,2,9,20,8,1,3,3,0,0,1.68,4.22,4.77,3,738863,Heidenheim,Darmstadt,3,2,H,1,0,H,16,20,7,7,17,13,8,3,2,2,0,0,2.08,3.66,3.48,3,738856,RB Leipzig,Heidenheim,2,1,H,2,1,H,23,7,8,1,13,16,5,3,2,2,0,0,1.24,7.01,10.83,3,738871,Freiburg,FC Koln,2,0,H,0,0,D,23,7,7,1,13,10,5,2,1,4,0,1,1.83,3.77,4.36,0,738863,Wolfsburg,Freiburg,0,1,A,0,0,D,10,4,3,1,11,16,5,3,1,4,0,0,2.27,3.68,3.03,0,738857,Mainz,Freiburg,0,1,A,0,0,D,19,13,6,5,16,11,14,3,1,1,0,0,2.29,3.53,3.12
713,3,738874,Leverkusen,Bochum,1,0,1,0,3,0,1.19,7.95,13.9,3,738871,Leverkusen,Ein Frankfurt,3,0,H,1,0,H,14,4,6,2,4,13,5,5,1,1,0,0,1.35,5.48,8.06,1,738864,Stuttgart,Leverkusen,1,1,D,1,0,H,22,20,12,6,8,7,8,8,1,1,0,0,2.88,3.78,2.32,1,738857,Leverkusen,Dortmund,1,1,D,0,1,A,22,6,6,2,12,12,16,1,3,2,0,0,1.67,4.5,4.57,3,738870,Bochum,Union Berlin,3,0,H,1,0,H,21,10,7,2,12,13,6,4,2,2,0,0,2.68,3.46,2.64,3,738862,Hoffenheim,Bochum,3,1,H,2,0,H,18,22,7,5,18,11,4,5,3,2,0,0,1.72,4.25,4.44,3,738856,Bochum,Wolfsburg,3,1,H,2,1,H,19,15,9,6,14,13,6,6,6,2,0,0,2.66,3.65,2.58
714,3,738874,Stuttgart,Augsburg,0,0,0,0,0,0,1.37,5.34,7.83,3,738871,Bayern Munich,Stuttgart,3,0,H,1,0,H,17,5,8,2,7,8,6,2,0,3,0,0,1.46,5.29,6.01,1,738864,Stuttgart,Leverkusen,1,1,D,1,0,H,22,20,12,6,8,7,8,8,1,1,0,0,2.88,3.78,2.32,3,738856,Stuttgart,Werder Bremen,2,0,H,1,0,H,17,11,6,3,7,9,6,7,1,0,0,0,1.41,5.18,7.35,1,738870,Augsburg,Dortmund,1,1,D,1,1,D,20,24,4,6,13,4,4,7,2,1,0,0,3.5,4.2,1.93,3,738863,Werder Bremen,Augsburg,2,0,H,1,0,H,12,11,5,1,13,9,5,2,1,2,0,0,2.42,3.71,2.77,3,738857,Augsburg,Ein Frankfurt,2,1,H,1,0,H,9,12,4,6,9,10,2,4,1,1,0,0,2.68,3.58,2.59
715,0,738874,Wolfsburg,Bayern Munich,0,0,0,0,0,0,7.57,5.63,1.36,0,738870,Darmstadt,Wolfsburg,0,1,A,0,0,D,14,11,4,3,16,10,7,7,2,0,0,1,3.21,3.62,2.21,0,738863,Wolfsburg,Freiburg,0,1,A,0,0,D,10,4,3,1,11,16,5,3,1,4,0,0,2.27,3.68,3.03,3,738856,Bochum,Wolfsburg,3,1,H,2,1,H,19,15,9,6,14,13,6,6,6,2,0,0,2.66,3.65,2.58,3,738871,Bayern Munich,Stuttgart,3,0,H,1,0,H,17,5,8,2,7,8,6,2,0,3,0,0,1.46,5.29,6.01,3,738863,Ein Frankfurt,Bayern Munich,5,1,H,3,1,H,14,17,6,6,8,7,1,9,1,2,0,0,8.81,5.82,1.32,0,738848,FC Koln,Bayern Munich,0,1,A,0,1,A,6,19,2,5,6,4,3,12,0,1,0,0,10.51,6.77,1.26
716,3,738897,Bayern Munich,Hoffenheim,0,0,0,0,0,0,1.15,9.39,15.67,0,738874,Wolfsburg,Bayern Munich,1,2,A,1,2,A,5,20,4,7,14,12,0,6,4,2,0,0,7.57,5.63,1.36,3,738871,Bayern Munich,Stuttgart,3,0,H,1,0,H,17,5,8,2,7,8,6,2,0,3,0,0,1.46,5.29,6.01,3,738863,Ein Frankfurt,Bayern Munich,5,1,H,3,1,H,14,17,6,6,8,7,1,9,1,2,0,0,8.81,5.82,1.32,1,738873,Hoffenheim,Darmstadt,3,3,D,2,1,H,13,14,4,3,9,15,8,3,2,4,0,0,1.45,4.97,6.55,3,738870,RB Leipzig,Hoffenheim,3,1,H,1,1,D,23,10,11,4,11,9,9,2,3,2,0,0,1.45,5.21,6.14,3,738862,Hoffenheim,Bochum,3,1,H,2,0,H,18,22,7,5,18,11,4,5,3,2,0,0,1.72,4.25,4.44
717,0,738898,Augsburg,Leverkusen,0,0,0,0,0,0,5.67,4.63,1.54,3,738874,Stuttgart,Augsburg,3,0,H,2,0,H,17,6,7,5,8,14,4,4,0,4,0,0,1.37,5.34,7.83,1,738870,Augsburg,Dortmund,1,1,D,1,1,D,20,24,4,6,13,4,4,7,2,1,0,0,3.5,4.2,1.93,3,738863,Werder Bremen,Augsburg,2,0,H,1,0,H,12,11,5,1,13,9,5,2,1,2,0,0,2.42,3.71,2.77,3,738874,Leverkusen,Bochum,4,0,H,3,0,H,15,6,8,1,7,12,4,3,0,2,0,0,1.19,7.95,13.9,3,738871,Leverkusen,Ein Frankfurt,3,0,H,1,0,H,14,4,6,2,4,13,5,5,1,1,0,0,1.35,5.48,8.06,1,738864,Stuttgart,Leverkusen,1,1,D,1,0,H,22,20,12,6,8,7,8,8,1,1,0,0,2.88,3.78,2.32
718,1,738898,FC Koln,Heidenheim,0,0,0,0,0,0,2.08,3.71,3.45,3,738874,Union Berlin,FC Koln,2,0,H,0,0,D,12,15,8,7,10,7,4,5,0,0,0,0,1.95,3.58,4.02,3,738871,Freiburg,FC Koln,2,0,H,0,0,D,23,7,7,1,13,10,5,2,1,4,0,1,1.83,3.77,4.36,1,738864,FC Koln,Mainz,0,0,D,0,0,D,7,13,3,5,10,10,1,7,2,4,0,0,2.39,3.49,2.97,3,738874,Heidenheim,Freiburg,3,2,H,0,1,A,14,10,3,4,20,12,7,4,3,4,0,0,2.85,3.59,2.43,0,738870,Mainz,Heidenheim,0,1,A,0,1,A,16,5,4,2,9,20,8,1,3,3,0,0,1.68,4.22,4.77,3,738863,Heidenheim,Darmstadt,3,2,H,1,0,H,16,20,7,7,17,13,8,3,2,2,0,0,2.08,3.66,3.48
719,1,738898,Freiburg,Union Berlin,0,0,0,0,0,0,2.09,3.58,3.52,3,738874,Heidenheim,Freiburg,3,2,H,0,1,A,14,10,3,4,20,12,7,4,3,4,0,0,2.85,3.59,2.43,3,738871,Freiburg,FC Koln,2,0,H,0,0,D,23,7,7,1,13,10,5,2,1,4,0,1,1.83,3.77,4.36,0,738863,Wolfsburg,Freiburg,0,1,A,0,0,D,10,4,3,1,11,16,5,3,1,4,0,0,2.27,3.68,3.03,3,738874,Union Berlin,FC Koln,2,0,H,0,0,D,12,15,8,7,10,7,4,5,0,0,0,0,1.95,3.58,4.02,3,738870,Bochum,Union Berlin,3,0,H,1,0,H,21,10,7,2,12,13,6,4,2,2,0,0,2.68,3.46,2.64,3,738863,Union Berlin,M'gladbach,3,1,H,1,0,H,16,13,6,4,9,8,6,7,1,3,0,0,2.15,3.66,3.29
720,1,738898,Mainz,Wolfsburg,0,0,0,0,0,0,2.22,3.49,3.3,1,738873,Dortmund,Mainz,1,1,D,1,1,D,21,11,8,6,11,14,6,1,0,4,0,0,1.54,4.84,5.46,0,738870,Mainz,Heidenheim,0,1,A,0,1,A,16,5,4,2,9,20,8,1,3,3,0,0,1.68,4.22,4.77,1,738864,FC Koln,Mainz,0,0,D,0,0,D,7,13,3,5,10,10,1,7,2,4,0,0,2.39,3.49,2.97,0,738874,Wolfsburg,Bayern Munich,1,2,A,1,2,A,5,20,4,7,14,12,0,6,4,2,0,0,7.57,5.63,1.36,0,738870,Darmstadt,Wolfsburg,0,1,A,0,0,D,14,11,4,3,16,10,7,7,2,0,0,1,3.21,3.62,2.21,0,738863,Wolfsburg,Freiburg,0,1,A,0,0,D,10,4,3,1,11,16,5,3,1,4,0,0,2.27,3.68,3.03
721,0,738898,RB Leipzig,Ein Frankfurt,0,0,0,0,0,0,1.44,4.98,6.88,1,738873,Werder Bremen,RB Leipzig,1,1,D,0,0,D,11,18,3,9,15,9,1,4,4,2,0,0,5.06,4.62,1.6,3,738870,RB Leipzig,Hoffenheim,3,1,H,1,1,D,23,10,11,4,11,9,9,2,3,2,0,0,1.45,5.21,6.14,0,738863,Dortmund,RB Leipzig,2,3,A,1,1,D,18,24,6,8,6,11,6,6,1,3,1,0,2.55,3.89,2.54,3,738874,Ein Frankfurt,M'gladbach,2,1,H,0,1,A,15,7,7,2,11,14,8,2,1,6,0,1,1.87,3.97,3.91,3,738871,Leverkusen,Ein Frankfurt,3,0,H,1,0,H,14,4,6,2,4,13,5,5,1,1,0,0,1.35,5.48,8.06,3,738863,Ein Frankfurt,Bayern Munich,5,1,H,3,1,H,14,17,6,6,8,7,1,9,1,2,0,0,8.81,5.82,1.32
722,0,738898,Darmstadt,Dortmund,0,0,0,0,0,0,5.44,4.74,1.54,1,738873,Hoffenheim,Darmstadt,3,3,D,2,1,H,13,14,4,3,9,15,8,3,2,4,0,0,1.45,4.97,6.55,0,738870,Darmstadt,Wolfsburg,0,1,A,0,0,D,14,11,4,3,16,10,7,7,2,0,0,1,3.21,3.62,2.21,3,738863,Heidenheim,Darmstadt,3,2,H,1,0,H,16,20,7,7,17,13,8,3,2,2,0,0,2.08,3.66,3.48,1,738873,Dortmund,Mainz,1,1,D,1,1,D,21,11,8,6,11,14,6,1,0,4,0,0,1.54,4.84,5.46,1,738870,Augsburg,Dortmund,1,1,D,1,1,D,20,24,4,6,13,4,4,7,2,1,0,0,3.5,4.2,1.93,0,738863,Dortmund,RB Leipzig,2,3,A,1,1,D,18,24,6,8,6,11,6,6,1,3,1,0,2.55,3.89,2.54
723,1,738899,Bochum,Werder Bremen,0,0,0,0,0,0,2.19,3.72,3.15,3,738874,Leverkusen,Bochum,4,0,H,3,0,H,15,6,8,1,7,12,4,3,0,2,0,0,1.19,7.95,13.9,3,738870,Bochum,Union Berlin,3,0,H,1,0,H,21,10,7,2,12,13,6,4,2,2,0,0,2.68,3.46,2.64,3,738862,Hoffenheim,Bochum,3,1,H,2,0,H,18,22,7,5,18,11,4,5,3,2,0,0,1.72,4.25,4.44,1,738873,Werder Bremen,RB Leipzig,1,1,D,0,0,D,11,18,3,9,15,9,1,4,4,2,0,0,5.06,4.62,1.6,1,738869,M'gladbach,Werder Bremen,2,2,D,1,1,D,15,10,4,5,10,12,4,3,4,2,0,0,2.0,3.96,3.48,3,738863,Werder Bremen,Augsburg,2,0,H,1,0,H,12,11,5,1,13,9,5,2,1,2,0,0,2.42,3.71,2.77
724,3,738899,M'gladbach,Stuttgart,0,0,0,0,0,0,3.6,4.05,1.93,3,738874,Ein Frankfurt,M'gladbach,2,1,H,0,1,A,15,7,7,2,11,14,8,2,1,6,0,1,1.87,3.97,3.91,1,738869,M'gladbach,Werder Bremen,2,2,D,1,1,D,15,10,4,5,10,12,4,3,4,2,0,0,2.0,3.96,3.48,3,738863,Union Berlin,M'gladbach,3,1,H,1,0,H,16,13,6,4,9,8,6,7,1,3,0,0,2.15,3.66,3.29,3,738874,Stuttgart,Augsburg,3,0,H,2,0,H,17,6,7,5,8,14,4,4,0,4,0,0,1.37,5.34,7.83,3,738871,Bayern Munich,Stuttgart,3,0,H,1,0,H,17,5,8,2,7,8,6,2,0,3,0,0,1.46,5.29,6.01,1,738864,Stuttgart,Leverkusen,1,1,D,1,0,H,22,20,12,6,8,7,8,8,1,1,0,0,2.88,3.78,2.32
725,3,738905,Bochum,Stuttgart,0,0,0,0,0,0,3.65,3.87,1.97,1,738899,Bochum,Werder Bremen,1,1,D,0,0,D,13,15,4,4,14,14,3,4,6,5,0,0,2.19,3.72,3.15,3,738874,Leverkusen,Bochum,4,0,H,3,0,H,15,6,8,1,7,12,4,3,0,2,0,0,1.19,7.95,13.9,3,738870,Bochum,Union Berlin,3,0,H,1,0,H,21,10,7,2,12,13,6,4,2,2,0,0,2.68,3.46,2.64,3,738899,M'gladbach,Stuttgart,3,1,H,2,0,H,8,14,4,2,7,11,0,3,3,3,0,0,3.6,4.05,1.93,3,738874,Stuttgart,Augsburg,3,0,H,2,0,H,17,6,7,5,8,14,4,4,0,4,0,0,1.37,5.34,7.83,3,738871,Bayern Munich,Stuttgart,3,0,H,1,0,H,17,5,8,2,7,8,6,2,0,3,0,0,1.46,5.29,6.01
726,1,738905,Darmstadt,Ein Frankfurt,0,0,0,0,0,0,3.82,3.7,1.96,0,738898,Darmstadt,Dortmund,0,3,A,0,1,A,10,17,2,8,10,13,3,4,1,3,0,0,5.44,4.74,1.54,1,738873,Hoffenheim,Darmstadt,3,3,D,2,1,H,13,14,4,3,9,15,8,3,2,4,0,0,1.45,4.97,6.55,0,738870,Darmstadt,Wolfsburg,0,1,A,0,0,D,14,11,4,3,16,10,7,7,2,0,0,1,3.21,3.62,2.21,0,738898,RB Leipzig,Ein Frankfurt,0,1,A,0,1,A,26,5,7,1,7,16,15,4,0,2,0,0,1.44,4.98,6.88,3,738874,Ein Frankfurt,M'gladbach,2,1,H,0,1,A,15,7,7,2,11,14,8,2,1,6,0,1,1.87,3.97,3.91,3,738871,Leverkusen,Ein Frankfurt,3,0,H,1,0,H,14,4,6,2,4,13,5,5,1,1,0,0,1.35,5.48,8.06
727,0,738905,FC Koln,Dortmund,0,0,0,0,0,0,4.32,4.22,1.75,1,738898,FC Koln,Heidenheim,1,1,D,1,0,H,13,10,6,2,12,11,9,6,2,1,0,0,2.08,3.71,3.45,3,738874,Union Berlin,FC Koln,2,0,H,0,0,D,12,15,8,7,10,7,4,5,0,0,0,0,1.95,3.58,4.02,3,738871,Freiburg,FC Koln,2,0,H,0,0,D,23,7,7,1,13,10,5,2,1,4,0,1,1.83,3.77,4.36,0,738898,Darmstadt,Dortmund,0,3,A,0,1,A,10,17,2,8,10,13,3,4,1,3,0,0,5.44,4.74,1.54,1,738873,Dortmund,Mainz,1,1,D,1,1,D,21,11,8,6,11,14,6,1,0,4,0,0,1.54,4.84,5.46,1,738870,Augsburg,Dortmund,1,1,D,1,1,D,20,24,4,6,13,4,4,7,2,1,0,0,3.5,4.2,1.93
728,3,738905,Freiburg,Hoffenheim,0,0,0,0,0,0,2.05,3.84,3.42,1,738898,Freiburg,Union Berlin,0,0,D,0,0,D,14,8,4,4,7,9,4,3,0,2,0,0,2.09,3.58,3.52,3,738874,Heidenheim,Freiburg,3,2,H,0,1,A,14,10,3,4,20,12,7,4,3,4,0,0,2.85,3.59,2.43,3,738871,Freiburg,FC Koln,2,0,H,0,0,D,23,7,7,1,13,10,5,2,1,4,0,1,1.83,3.77,4.36,3,738897,Bayern Munich,Hoffenheim,3,0,H,1,0,H,27,12,12,4,8,6,11,2,1,3,0,1,1.15,9.39,15.67,1,738873,Hoffenheim,Darmstadt,3,3,D,2,1,H,13,14,4,3,9,15,8,3,2,4,0,0,1.45,4.97,6.55,3,738870,RB Leipzig,Hoffenheim,3,1,H,1,1,D,23,10,11,4,11,9,9,2,3,2,0,0,1.45,5.21,6.14
